Customer_ID,Customer_Name,Age,Gender,Email,Phone,Product_Category,Quantity,Unit_Price,Discount_Percentage,Order_Amount,Order_Date,Delivery_Date,Payment_Status,Payment_Method,Country_Code,Customer_Status
CUST1286,Kavya Singh,38.0,Female,kavya.singh1286@example.com,9440860322,Clothing,3.0,7212.51,46.61,11552.28,2026-03-12,2026-03-16,Failed,Net Banking,SG,Active
CUST1287,Meena Sharma,40.0,Male,meena.sharma1287@example.com,8502502245,Electronics,3.0,37352.77,31.27,77017.68,2026-04-22,2026-04-30,Paid,Cash,US,Active
CUST1288,Karthik Kumar,38.0,Other,karthik.kumar1288@example.com,7309708716,Books,1.0,1445.34,19.62,1161.76,2025-06-14,2025-06-15,Refunded,Net Banking,US,Inactive
CUST1289,Arun Nair,30.0,Female,arun.nair1289@example.com,9581113810,Books,10.0,39673.09,43.51,224113.29,2024-03-19,2024-03-22,Refunded,Net Banking,IN,Inactive
CUST1290,Meena Singh,51.0,Male,meena.singh1290@example.com,7805413297,Electronics,2.0,19230.71,10.43,34449.89,2024-02-27,2024-02-24,Refunded,Cash,AU,Inactive
CUST1291,Priya Sharma,40.0,Female,priya.sharma1291@example.com,9364707737,Books,5.0,18906.42,24.01,71834.94,2025-05-03,2025-05-09,Refunded,UPI,IN,Active
CUST1292,Arun Reddy,46.0,Female,arun.reddy1292@example.com,7609511245,Electronics,9.0,3621.85,33.31,21738.71,2024-02-15,2024-02-17,Pending,Cash,CA,Active
CUST1293,Priya Singh,43.0,Female,priya.singh1293@example.com,9810989996,Books,10.0,46176.65,24.76,347433.11,2024-04-03,2024-04-10,Pending,Net Banking,IN,Inactive
CUST1294,Suresh Reddy,20.0,Male,suresh.reddy1294@example.com,7462283682,Sports,5.0,29470.47,33.64,97783.02,2024-06-17,2024-06-18,Failed,Debit Card,UK,Active
CUST1295,Karthik Sharma,55.0,Female,karthik.sharma1295@example.com,9961304059,Clothing,8.0,17944.5,29.42,101321.82,2026-01-29,2026-02-02,Pending,Cash,UK,Inactive
CUST1296,Priya Raj,29.0,Female,priya.raj1296@example.com,7544310603,Clothing,8.0,42013.19,24.71,253053.85,2026-06-09,2026-06-19,Paid,UPI,UK,Inactive
CUST1297,Meena Raj,28.0,Male,meena.raj1297@example.com,9291137763,Electronics,5.0,38218.17,1.25,188702.21,2026-04-14,2026-04-15,Pending,Debit Card,SG,Inactive
CUST1298,Anitha Reddy,54.0,Male,anitha.reddy1298@example.com,7940892892,Electronics,7.0,25797.81,35.51,116459.05,2024-04-26,2024-05-02,Pending,Debit Card,US,Inactive
CUST1299,Vijay Nair,51.0,Other,vijay.nair1299@example.com,9485585890,Electronics,4.0,17152.92,28.62,48975.02,2024-10-18,2024-10-25,Paid,Debit Card,AU,Inactive
CUST1300,Suresh Kumar,47.0,Female,suresh.kumar1300@example.com,7102792287,Clothing,5.0,,12.33,54480.68,2024-12-17,2024-12-18,Pending,Net Banking,CA,Inactive
CUST1301,Anitha Reddy,24.0,Male,anitha.reddy1301@example.com,9610117944,Sports,9.0,48742.3,37.83,272727.79,2025-09-23,2025-09-26,Paid,UPI,CA,Active
CUST1302,Anitha Sharma,58.0,Other,anitha.sharma1302@example.com,9618135872,Clothing,3.0,2978.02,3.38,8632.09,2025-07-22,2025-08-01,Failed,Debit Card,AU,Inactive
CUST1303,Rahul Singh,59.0,Female,rahul.singh1303@example.com,9444343527,Electronics,8.0,7931.14,14.99,53938.1,2025-10-21,2025-10-27,Pending,Credit Card,AU,Active
CUST1304,Suresh Nair,38.0,Female,suresh.nair1304@example.com,7235141541,Home & Kitchen,10.0,19905.98,5.88,187355.08,2025-02-06,2025-02-10,Paid,Debit Card,IN,Inactive
CUST1305,Kavya Reddy,47.0,Female,kavya.reddy1305@example.com,9950795427,Electronics,2.0,14944.6,1.12,29554.44,2024-03-20,2024-03-28,Pending,Credit Card,IN,Active
CUST1306,Vijay Das,41.0,Male,vijay.das1306@example.com,8522966339,Home & Kitchen,1.0,46284.18,13.28,40137.64,2024-10-09,2024-10-15,Refunded,Net Banking,SG,Active
CUST1307,Karthik Kumar,18.0,Other,karthik.kumar1307@example.com,7158705052,Home & Kitchen,8.0,2110.12,0.55,16788.11,2026-06-02,2026-06-12,Pending,Cash,AU,Active
CUST1308,Karthik Kumar,44.0,Female,karthik.kumar1308@example.com,8417546563,Clothing,9.0,41697.84,39.72,226219.12,2024-10-05,2024-10-09,Refunded,Debit Card,AU,Inactive
CUST1309,Meena Singh,30.0,Male,meena.singh1309@example.com,7862400519,Home & Kitchen,2.0,47371.19,41.87,55073.75,2026-04-14,2026-04-21,Failed,Net Banking,CA,Inactive
CUST1310,Arun Reddy,65.0,Male,arun.reddy1310@example.com,8643589202,Clothing,8.0,49634.54,35.82,254843.58,2025-09-26,2025-10-02,Failed,UPI,AE,Inactive
CUST1311,Anitha Nair,21.0,Female,anitha.nair1311@example.com,7489569618,Electronics,4.0,33925.12,25.1,101639.66,2024-05-15,2024-05-21,Pending,UPI,AE,Inactive
CUST1312,Kavya Patel,62.0,Other,kavya.patel1312@example.com,8633979107,Electronics,9.0,40180.85,45.49,197123.23,2024-01-23,2024-01-24,Paid,UPI,SG,Inactive
CUST1313,Divya Reddy,51.0,Female,divya.reddy1313@example.com,7420638787,Electronics,9.0,3657.94,8.1,30254.82,2025-10-28,2025-11-02,Failed,Cash,US,Active
CUST1314,Meena Nair,39.0,Other,meena.nair1314@example.com,8472454487,Books,4.0,37689.53,38.17,93213.75,2025-05-30,2025-06-04,Pending,Net Banking,US,Inactive
CUST1315,Priya Raj,53.0,Other,priya.raj1315@example.com,9213515955,Sports,3.0,16809.23,31.02,34785.02,2025-01-31,2025-02-09,Failed,Net Banking,UK,Inactive
CUST1316,Kavya Kumar,53.0,Female,kavya.kumar1316@example.com,9456430969,Electronics,5.0,20760.39,20.36,82667.87,2026-07-20,2026-07-23,Failed,Credit Card,IN,Inactive
CUST1317,Suresh Nair,45.0,Female,suresh.nair1317@example.com,8322842641,Clothing,2.0,23057.82,23.28,35379.92,2024-10-10,2024-10-13,Paid,Debit Card,IN,Inactive
CUST1318,Rahul Das,18.0,Female,rahul.das1318@example.com,9518752994,Sports,6.0,19391.58,41.2,68413.49,2024-02-24,2024-03-02,Paid,Cash,US,Inactive
CUST1319,Arun Kumar,22.0,Other,arun.kumar1319@example.com,9543249757,Books,4.0,22566.16,16.27,75578.58,2025-08-30,2025-09-05,Pending,Credit Card,IN,Active
CUST1320,Suresh Nair,38.0,Female,suresh.nair1320@example.com,7248277786,Sports,5.0,3259.74,35.05,10586.01,2025-10-09,2025-10-16,Paid,Debit Card,IN,Inactive
CUST1321,Vijay Das,36.0,Other,vijay.das1321@example.com,7127927915,Sports,1.0,41089.47,22.24,31951.17,2024-10-05,2024-10-12,Pending,Credit Card,SG,Active
CUST1322,Anitha Sharma,52.0,Female,anitha.sharma1322@example.com,8027958650,Sports,8.0,25592.51,18.03,167825.44,2025-02-26,2025-03-05,Pending,Debit Card,UK,Inactive
CUST1323,Meena Singh,20.0,Male,meena.singh1323@example.com,7584652814,Home & Kitchen,4.0,45148.28,39.27,942.95,2026-07-07,2026-07-10,Refunded,Net Banking,AE,Active
CUST1324,Anitha Sharma,65.0,Female,anitha.sharma1324@example.com,7409731285,Sports,1.0,3641.47,41.4,2133.9,2026-04-05,2026-04-09,Paid,Cash,AU,Inactive
CUST1325,Arun Patel,26.0,Male,arun.patel1325@example.com,8214517274,Electronics,5.0,26234.42,24.76,98693.89,2025-04-08,2025-04-16,Pending,Net Banking,AE,Inactive
CUST1326,Divya Patel,23.0,Female,divya.patel1326@example.com,9739064584,Books,6.0,12928.53,6.61,72443.73,2024-07-23,2024-07-25,Paid,Debit Card,AU,Active
CUST1327,Meena Nair,48.0,Male,meena.nair1327@example.com,8514673291,Clothing,2.0,38280.02,0.33,76307.39,2024-09-04,2024-09-14,Paid,Net Banking,CA,Active
CUST1328,Priya Patel,60.0,Female,priya.patel1328@example.com,8641754080,Clothing,1.0,11629.66,5.85,10949.32,2025-10-24,2025-10-27,Paid,UPI,AE,Active
CUST1329,Kavya Raj,24.0,Male,kavya.raj1329@example.com,7920970229,Books,2.0,46364.66,36.02,59328.22,2026-03-15,2026-03-21,Failed,Debit Card,US,Active
CUST1330,Anitha Nair,61.0,Male,anitha.nair1330@example.com,9874056047,Books,7.0,37736.1,7.22,245080.88,2024-03-18,2024-03-23,Pending,UPI,CA,Active
CUST1331,Karthik Nair,33.0,Other,karthik.nair1331@example.com,9316955564,Home & Kitchen,6.0,25411.62,38.62,93585.91,2024-05-03,2024-05-07,Paid,UPI,SG,Inactive
CUST1332,Karthik Patel,23.0,Male,karthik.patel1332@example.com,9483798683,Books,5.0,3922.65,36.34,12485.79,2024-10-14,2024-10-23,Pending,Net Banking,CA,Inactive
CUST1333,Suresh Sharma,48.0,Female,suresh.sharma1333@example.com,8110881437,Books,2.0,18951.97,48.68,19452.3,2025-08-10,2025-08-14,Paid,Debit Card,AU,Inactive
CUST1334,Kavya Das,60.0,Other,kavya.das1334@example.com,8410507375,Home & Kitchen,2.0,2305.78,3.4,4454.77,2026-03-29,2026-03-30,Paid,Net Banking,IN,Inactive
CUST1335,Anitha Nair,30.0,Female,anitha.nair1335@example.com,7822218953,Electronics,3.0,7309.72,2.87,21299.79,2024-07-07,2024-07-17,Paid,Debit Card,US,Active
CUST1336,Kavya Nair,22.0,Other,kavya.nair1336@example.com,8694726912,Home & Kitchen,2.0,41752.13,34.8,54444.78,2026-05-17,2026-05-21,Pending,Net Banking,CA,Active
CUST1337,Suresh Singh,26.0,Female,suresh.singh1337@example.com,9477849133,Books,2.0,41898.11,20.77,66391.75,2025-10-09,2025-10-12,Paid,Credit Card,UK,Active
CUST1338,Vijay Raj,23.0,Female,vijay.raj1338@example.com,7572893066,Home & Kitchen,8.0,42089.37,38.06,208561.25,2024-06-14,2024-06-16,Failed,Credit Card,UK,Active
CUST1339,Suresh Singh,29.0,Other,suresh.singh1339@example.com,9821608339,Electronics,1.0,33979.09,12.69,29667.14,2025-04-10,2025-04-13,Refunded,Net Banking,UK,Active
CUST1340,Priya Patel,33.0,Female,priya.patel1340@example.com,7961549525,Electronics,2.0,22503.24,27.84,32476.68,2026-04-01,2026-04-05,Paid,Cash,AE,Active
CUST1341,Priya Raj,54.0,Female,priya.raj1341@example.com,9774673506,Books,10.0,30930.2,5.28,292970.85,2026-05-29,2026-06-03,Paid,Cash,IN,Active
CUST1342,Kavya Singh,25.0,Female,kavya.singh1342@example.com,7301872925,Electronics,6.0,22813.28,14.1,117579.65,2026-01-13,2026-01-20,Paid,Net Banking,AE,Inactive
CUST1343,Suresh Nair,19.0,Female,suresh.nair1343@example.com,7372350674,Electronics,2.0,45209.86,12.67,78963.54,2025-08-28,2025-09-03,Refunded,Credit Card,CA,Active
CUST1344,Arun Nair,39.0,Other,arun.nair1344@example.com,9641932956,Books,9.0,21193.94,12.14,167588.96,2026-03-22,2026-03-26,Paid,Debit Card,SG,Active
CUST1345,Rahul Kumar,26.0,Male,rahul.kumar1345@example.com,7856131965,Electronics,4.0,15517.2,5.24,58816.39,2024-08-11,2024-08-18,Paid,Net Banking,UK,Inactive
CUST1346,Arun Reddy,44.0,Male,arun.reddy1346@example.com,9640400448,Home & Kitchen,6.0,1779.54,12.88,9302.01,2026-01-10,2026-01-15,Failed,UPI,US,Active
CUST1347,Kavya Reddy,58.0,Female,kavya.reddy1347@example.com,8832464796,Books,3.0,43219.04,24.35,98085.61,2025-09-14,2025-09-19,Refunded,Net Banking,AE,Active
CUST1348,Rahul Singh,44.0,Other,rahul.singh1348@example.com,9053056221,Electronics,7.0,26645.31,150.0,112301.99,2026-04-29,2026-05-03,Paid,Debit Card,SG,Active
CUST1349,Meena Nair,62.0,Female,meena.nair1349@example.com,9472870143,Electronics,5.0,2278.83,13.06,9906.07,2026-03-24,2026-03-26,Refunded,Net Banking,SG,Active
CUST1350,Rahul Kumar,36.0,Female,rahul.kumar1350@example.com,7366667637,Clothing,1.0,39099.44,37.93,24269.02,2025-02-20,2025-03-02,Pending,Cash,AU,Active
CUST1351,Anitha Singh,44.0,Female,anitha.singh1351@example.com,7489879721,Clothing,8.0,42821.65,32.73,230448.99,2024-02-27,2024-02-29,Paid,Debit Card,SG,Active
CUST1352,Vijay Reddy,18.0,Male,vijay.reddy1352@example.com,8198491156,Clothing,9.0,0.0,41.36,85288.18,2026-08-13,2026-08-23,Paid,Cash,SG,Inactive
CUST1353,Kavya Das,44.0,Other,kavya.das1353@example.com,9549610760,Electronics,9.0,41710.28,39.55,226924.78,2024-07-30,2024-08-01,Failed,Debit Card,IN,Active
CUST1354,Rahul Das,26.0,Other,rahul.das1354@example.com,9791483923,Sports,4.0,48878.19,6.5,182804.43,2026-04-27,2026-04-30,Refunded,Debit Card,SG,Inactive
CUST1355,Meena Patel,29.0,Other,meena.patel1355@example.com,7275948968,Electronics,5.0,23013.82,4.83,109511.26,2024-09-16,2024-09-26,Failed,Cash,US,Inactive
CUST1356,Anitha Das,34.0,Other,anitha.das1356@example.com,7612422256,Books,8.0,20246.36,3.56,156204.72,2026-02-03,2026-02-07,Failed,Net Banking,SG,Active
CUST1357,Rahul Patel,47.0,Other,rahul.patel1357@example.com,7533450867,Books,10.0,7105.22,39.14,43242.37,2026-02-02,2026-02-11,Pending,Cash,AE,Inactive
CUST1358,Rahul Sharma,47.0,Other,rahul.sharma1358@example.com,9077419177,Clothing,10.0,22131.55,0.56,220076.13,2025-02-13,2025-02-19,Refunded,Credit Card,IN,Inactive
CUST1359,Arun Das,62.0,Other,arun.das1359@example.com,8760830779,Electronics,3.0,33644.43,41.76,58783.55,2025-09-12,2025-09-21,Refunded,Debit Card,IN,Inactive
CUST1360,Suresh Reddy,30.0,Male,suresh.reddy1360@example.com,7410668807,Books,6.0,23251.51,30.48,96986.7,2024-02-26,2024-03-06,Pending,UPI,AU,Inactive
CUST1361,Priya Raj,33.0,Other,priya.raj1361@example.com,9173795401,Electronics,9.0,45972.77,42.59,237536.71,2025-10-21,2025-10-30,Paid,UPI,AE,Active
CUST1362,Karthik Reddy,23.0,Female,karthik.reddy1362@example.com,7824348278,Books,5.0,27999.65,29.41,98824.76,2024-02-11,2024-02-15,Failed,Debit Card,AU,Active
CUST1363,Vijay Nair,57.0,Other,vijay.nair1363@example.com,7285235084,Clothing,5.0,33752.53,38.82,103248.99,2026-04-13,2026-04-14,Paid,Debit Card,SG,Active
CUST1364,Karthik Nair,24.0,Female,karthik.nair1364@example.com,7444834081,Books,5.0,46664.77,45.79,126484.86,2024-09-24,2024-10-02,Pending,Credit Card,CA,Inactive
CUST1365,Suresh Singh,45.0,Female,suresh.singh1365@example.com,8562454139,Electronics,5.0,23182.21,,114659.21,2025-08-05,2025-08-12,Failed,Debit Card,AE,Inactive
CUST1366,Karthik Raj,48.0,Other,karthik.raj1366@example.com,9247093224,Electronics,1.0,25005.12,7.71,23077.23,2026-08-10,2026-08-18,Refunded,UPI,AE,Inactive
CUST1367,Anitha Raj,52.0,Female,,8827613561,Clothing,5.0,29792.62,9.79,134379.61,2026-07-30,2026-07-31,Pending,Cash,SG,Active
CUST1368,Suresh Patel,58.0,Male,suresh.patel1368@example.com,8794988327,Clothing,10.0,16593.4,20.26,132315.77,2024-05-30,2024-06-06,Failed,Cash,AU,Inactive
CUST1369,Meena Singh,31.0,Other,meena.singh1369@example.com,12345,Home & Kitchen,7.0,43374.44,,222098.82,2026-06-03,2026-06-08,Refunded,Debit Card,AE,Active
CUST1370,Suresh Das,46.0,Female,suresh.das1370@example.com,7362681144,Books,7.0,3799.91,20.14,21242.26,2026-06-05,2026-06-14,Refunded,UPI,SG,Inactive
CUST1371,Rahul Nair,47.0,Male,rahul.nair1371@example.com,7863217634,Clothing,2.0,21515.89,19.11,34808.41,2024-07-01,2024-07-05,Failed,Cash,US,Inactive
CUST1372,Arun Kumar,65.0,Other,arun.kumar1372@example.com,9848119145,Electronics,1.0,7579.1,,7247.14,2024-10-17,2024-10-22,Pending,Debit Card,AU,Inactive
CUST1373,Priya Singh,31.0,Other,priya.singh1373@example.com,8870607572,Clothing,,44280.77,5.07,336285.88,2025-11-03,2025-11-09,Failed,Net Banking,UK,Inactive
CUST1374,Arun Patel,24.0,Male,arun.patel1374@example.com,7091500204,Home & Kitchen,6.0,38724.53,34.79,151513.6,2026-04-08,2026-04-18,Failed,Debit Card,SG,Inactive
CUST1375,Kavya Singh,44.0,Other,kavya.singh1375@example.com,9120445021,Sports,3.0,9371.15,29.56,19803.11,2026-08-17,2026-08-22,Failed,Cash,UK,Active
CUST1376,Arun Reddy,41.0,Female,arun.reddy1376@example.com,9304294817,Clothing,2.0,15018.78,37.19,18866.59,2024-12-10,2024-12-20,Failed,Net Banking,AU,Inactive
CUST1377,Meena Reddy,61.0,Female,meena.reddy1377@example.com,8740697177,Home & Kitchen,10.0,42736.64,44.38,237701.19,2025-02-27,2025-02-28,Paid,Debit Card,AU,Active
CUST1378,Priya Raj,57.0,Male,priya.raj1378@example.com,8094110637,Electronics,6.0,3802.47,45.79,12367.91,2025-06-17,2025-06-22,Paid,Net Banking,AU,Inactive
CUST1379,Suresh Singh,50.0,Female,suresh.singh1379@example.com,8340629110,Electronics,10.0,29959.97,37.84,186231.17,2025-06-29,2025-07-01,Failed,Net Banking,UK,Active
CUST1380,Anitha Patel,49.0,Male,anitha.patel1380@example.com,9232531306,Sports,5.0,17219.66,47.46,45236.05,2026-06-27,2026-07-04,Failed,Debit Card,SG,Inactive
CUST1381,Vijay Patel,62.0,Other,vijay.patel1381@example.com,7218243632,Books,5.0,31617.87,43.95,88609.08,2025-12-17,2025-12-21,Pending,Credit Card,AU,Active
CUST1382,Anitha Patel,57.0,Male,anitha.patel1382@example.com,9214409624,Home & Kitchen,6.0,26515.59,5.08,151011.59,2026-09-08,2026-09-12,Paid,UPI,UK,Inactive
CUST1383,Karthik Singh,30.0,Female,karthik.singh1383@example.com,9270406883,Electronics,4.0,14786.65,46.81,31460.08,2024-02-11,2024-02-12,Refunded,Net Banking,AE,Inactive
CUST1384,Suresh Raj,61.0,Other,suresh.raj1384@example.com,8207423566,Books,1.0,2057.08,48.5,1059.4,2026-07-05,2026-07-12,Pending,Net Banking,UK,Inactive
CUST1385,Divya Nair,42.0,Female,divya.nair1385@example.com,7972882886,Sports,9.0,26253.49,26.5,173666.84,2024-08-04,2024-08-07,Pending,Debit Card,SG,Inactive
CUST1386,Anitha Reddy,19.0,Male,anitha.reddy1386@example.com,8419766530,Clothing,4.0,30586.27,39.17,74422.51,2025-03-10,2025-03-15,Failed,Cash,SG,Active
CUST1387,Arun Singh,25.0,Female,arun.singh1387@example.com,8038439113,Books,6.0,32609.21,3.5,188807.33,2024-09-04,2024-09-14,Refunded,Debit Card,AE,Inactive
CUST1388,Anitha Sharma,23.0,Other,anitha.sharma1388@example.com,8034069972,Sports,5.0,32615.99,20.9,128996.24,2026-04-15,2026-04-21,Refunded,Net Banking,US,Inactive
CUST1389,Vijay Kumar,56.0,Female,vijay.kumar1389@example.com,7391444849,Electronics,8.0,41288.79,14.02,284000.81,2025-05-02,2025-05-09,Failed,Cash,US,Inactive
CUST1390,Meena Nair,24.0,Male,meena.nair1390@example.com,7174316370,Sports,6.0,19778.4,26.8,86866.73,2026-01-29,2026-02-03,Paid,Credit Card,AU,Active
CUST1391,Arun Kumar,43.0,Male,arun.kumar1391@example.com,9378515501,Sports,6.0,48506.77,9.19,264293.99,2025-09-10,2025-09-17,Refunded,Cash,UK,Active
CUST1392,Anitha Raj,61.0,Male,anitha.raj1392@example.com,9775253982,Clothing,3.0,,26.16,66810.19,2025-06-21,2025-06-27,Paid,Debit Card,SG,Active
CUST1393,Meena Sharma,53.0,Female,meena.sharma1393@example.com,8603815618,Clothing,10.0,27128.4,11.12,241117.22,2025-10-26,2025-11-02,Paid,Cash,IN,Inactive
CUST1394,Anitha Sharma,44.0,Other,anitha.sharma1394@example.com,7320505198,Home & Kitchen,8.0,19509.59,6.85,145385.46,2025-09-17,2025-09-27,Failed,Net Banking,SG,Active
CUST1395,Divya Reddy,150.0,Other,divya.reddy1395@example.com,7728334863,Home & Kitchen,5.0,8996.38,30.34,31334.39,2025-09-02,2025-09-04,Paid,Debit Card,SG,Active
CUST1396,Arun Das,59.0,Female,arun.das1396@example.com,7273341162,Sports,1.0,47279.37,35.79,30358.08,2024-06-12,2024-06-22,Refunded,Net Banking,AE,Inactive
CUST1397,Suresh Reddy,29.0,Other,suresh.reddy1397@example.com,9677518722,Clothing,9.0,7935.56,11.91,62913.91,2024-06-04,2024-06-11,Failed,Cash,SG,Active
CUST1398,Anitha Das,18.0,Female,anitha.das1398@example.com,8350608975,Sports,10.0,38288.51,48.41,197530.42,2024-04-12,2024-04-22,Paid,Net Banking,SG,Active
CUST1399,Arun Nair,49.0,Other,arun.nair1399@example.com,9967498082,Sports,3.0,13550.44,1.2,40163.5,2025-08-06,2025-08-11,Paid,Cash,UK,Active
CUST1400,Kavya Kumar,29.0,Female,kavya.kumar1400@example.com,8765183025,Electronics,1.0,41517.04,5.76,39125.66,2026-02-28,2026-03-09,Refunded,Cash,UK,Inactive
CUST1401,Karthik Raj,50.0,Male,karthik.raj1401@example.com,7424854968,Home & Kitchen,3.0,15739.49,21.53,37052.33,2025-06-17,2025-06-21,Pending,Debit Card,IN,Inactive
CUST1402,Karthik Raj,18.0,Male,karthik.raj1402@example.com,8607421150,Electronics,4.0,45813.59,11.33,162491.64,2024-07-22,2024-07-27,Refunded,Net Banking,CA,Active
CUST1403,Meena Das,43.0,Male,meena.das1403@example.com,8748359755,Books,5.0,24219.72,27.77,87469.52,2025-06-23,2025-07-02,Pending,Net Banking,AE,Active
CUST1404,Suresh Singh,40.0,Other,suresh.singh1404@example.com,9633126793,Home & Kitchen,8.0,39290.65,11.0,279749.43,2025-07-18,2025-07-20,Pending,Card,SG,Active
CUST1405,Arun Sharma,40.0,Other,arun.sharma1405@example.com,7875383572,Home & Kitchen,1.0,27037.32,22.72,20894.44,2026-08-05,2026-08-09,Paid,Cash,AU,Inactive
CUST1406,Meena Patel,39.0,Male,meena.patel1406@example.com,9504482771,Books,8.0,38194.5,12.74,266628.17,2025-10-30,2025-11-06,Paid,Net Banking,IN,Inactive
CUST1407,Kavya Das,30.0,Male,kavya.das1407@example.com,9658206788,,6.0,46845.03,28.91,199812.79,2026-01-12,2026-01-16,Refunded,Credit Card,IN,Active
CUST1408,Priya Sharma,35.0,Other,priya.sharma1408@example.com,8935782039,Electronics,9.0,42392.94,0.94,377950.02,2025-08-09,2025-08-19,Failed,Net Banking,US,Active
CUST1409,Suresh Raj,35.0,Female,suresh.raj1409@example.com,9357268428,Sports,2.0,19281.6,28.45,27591.97,2026-09-13,2026-09-17,Pending,Credit Card,SG,Inactive
CUST1410,Arun Patel,59.0,Female,arun.patel1410@example.com,7155231808,Books,4.0,30490.86,3.18,118085.0,2026-03-18,2026-03-28,Refunded,UPI,US,Active
CUST1411,Suresh Nair,44.0,Female,suresh.nair1411@example.com,7179501581,Clothing,4.0,39883.04,43.8,89657.07,2026-02-04,2026-02-06,Pending,Cash,AE,Active
CUST1412,Suresh Nair,25.0,Female,suresh.nair1412@example.com,8000653003,Home & Kitchen,8.0,6785.21,44.02,30386.88,2024-02-08,2024-02-15,Refunded,Cash,AU,Active
CUST1413,Arun Singh,42.0,Female,arun.singh1413@example.com,9522054771,Electronics,5.0,8004.07,4.08,38387.52,2025-07-28,2025-08-04,Paid,Cash,US,Active
CUST1414,Rahul Reddy,18.0,Other,rahul.reddy1414@example.com,9784776751,Sports,3.0,36519.97,39.16,66656.25,2025-06-10,2025-06-17,Failed,Cash,UK,Active
CUST1415,Kavya Reddy,24.0,Female,kavya.reddy1415@example.com,9610771090,Books,1.0,6822.73,7.13,6336.27,2025-11-06,2025-11-14,Refunded,UPI,SG,Active
CUST1416,Rahul Das,45.0,Female,rahul.das1416@example.com,8945814395,Books,10.0,34614.75,14.86,294709.98,2024-12-03,2024-12-09,Paid,Debit Card,AE,Inactive
CUST1417,Divya Patel,18.0,Male,divya.patel1417@example.com,9966442795,Clothing,2.0,22456.75,13.62,38796.28,2025-07-12,2025-07-15,Refunded,Cash,AU,Inactive
CUST1418,Priya Singh,27.0,Female,priya.singh1418@example.com,7657987454,Clothing,7.0,32747.31,3.95,220176.54,2026-03-14,2026-03-19,Failed,Cash,AE,Inactive
CUST1419,Suresh Das,51.0,Male,suresh.das1419@example.com,9563558293,Books,4.0,34812.83,45.07,76490.75,2024-04-09,2024-04-10,Failed,Cash,CA,Active
CUST1420,Vijay Reddy,28.0,Female,vijay.reddy1420@example.com,9647055891,Sports,9.0,4562.02,8.48,37576.45,2025-08-11,2025-08-21,Failed,Credit Card,US,Inactive
CUST1421,Karthik Patel,43.0,Male,karthik.patel1421@example.com,9479279744,Sports,6.0,34023.48,0.66,202793.55,2025-09-14,2025-09-22,Paid,Net Banking,SG,Inactive
CUST1422,Karthik Sharma,62.0,Male,karthik.sharma1422@example.com,7891944918,Home & Kitchen,4.0,21777.7,37.33,54592.34,2024-01-29,2024-01-30,Refunded,Credit Card,CA,Inactive
CUST1423,Divya Kumar,65.0,Other,divya.kumar1423@example.com,8721375854,Electronics,6.0,317.81,49.41,964.68,2026-03-25,2026-03-28,Paid,Net Banking,SG,Inactive
CUST1424,Rahul Kumar,53.0,Other,rahul.kumar1424@example.com,8245740130,Clothing,0.0,20055.98,7.12,37255.99,2024-03-20,2024-03-30,Paid,Credit Card,AE,Active
CUST1425,Vijay Reddy,35.0,Female,vijay.reddy1425@example.com,9846372238,Home & Kitchen,2.0,22696.27,0.74,45056.64,2024-03-02,2024-03-12,Paid,Cash,US,Inactive
CUST1426,Priya Sharma,22.0,Other,priya.sharma1426@example.com,,Sports,3.0,49782.73,42.73,85531.71,2025-07-28,2025-08-02,Failed,Credit Card,AU,Active
CUST1427,Kavya Singh,52.0,Male,kavya.singh1427@example.com,8658245805,Sports,9.0,32999.69,36.15,189632.72,2024-09-05,2024-09-09,Refunded,Cash,CA,Inactive
CUST1428,Priya Kumar,63.0,Female,priya.kumar1428@example.com,9409985028,Clothing,1.0,47811.8,40.99,28213.74,2024-10-06,2024-10-16,Pending,UPI,UK,Active
CUST1429,Anitha Sharma,47.0,Female,anitha.sharma1429@example.com,8382049579,Home & Kitchen,8.0,19504.06,23.21,119817.34,2024-04-08,2024-04-17,Failed,Credit Card,SG,Active
CUST1430,Divya Sharma,64.0,Female,divya.sharma1430@example.com,9099350853,Books,8.0,8416.91,6.12,63214.36,2025-11-23,2025-11-25,Paid,Net Banking,AU,Active
CUST1431,Divya Reddy,52.0,Female,divya.reddy1431@example.com,7377968840,Clothing,,24997.61,46.14,121173.41,2025-02-26,2025-03-04,Failed,Credit Card,UK,Inactive
CUST1432,Suresh Raj,64.0,Other,suresh.raj1432@example.com,9178008170,Books,9.0,39449.77,44.73,196234.99,2026-08-10,2026-08-13,Paid,Debit Card,SG,Active
CUST1433,Divya Nair,52.0,Other,divya.nair1433@example.com,7935749915,Books,7.0,22771.64,43.77,89631.45,2025-06-26,2025-07-04,Pending,UPI,IN,Active
CUST1434,Divya Nair,59.0,Other,divya.nair1434@example.com,8311146147,Clothing,1.0,25479.57,4.75,24269.29,2025-04-10,2025-04-19,Failed,UPI,AU,Inactive
CUST1435,Meena Raj,18.0,Female,meena.raj1435@example.com,9137094826,Electronics,6.0,43971.31,29.63,185655.67,2025-11-14,2025-11-22,Refunded,Net Banking,UK,Inactive
CUST1436,Suresh Sharma,29.0,Other,suresh.sharma1436@example.com,7857295372,Home & Kitchen,6.0,15242.49,3.9,87888.2,2025-10-13,2025-10-18,Failed,Credit Card,US,Inactive
